#CYCLE MODE MOVEINDEX MOVE FRAME RMSD_ALL RMSD_FOLDED RGYR_ALL RGYR_FOLDED Z_ALL Z_FOLDED Z_NTER THET
179 PULL 1 A 3 NONE 3.15741 12.9719 12.9719 -20.0204 -20.0204 -65.0443 77.7138
179 PULL 1 A 4 NONE 3.08873 13.0466 13.0466 -20.1086 -20.1086 -64.9958 76.1538
180 PULL 1 D 0 NONE 3.15874 12.9915 12.9915 -20.2289 -20.2289 -64.9765 74.2839
180 PULL 1 D 1 NONE 3.18696 12.9964 12.9964 -20.1963 -20.1963 -64.8275 74.0297
180 PULL 1 D 2 NONE 3.17243 12.9833 12.9833 -20.2285 -20.2285 -65.2432 72.9635
180 PULL 1 D 3 NONE 3.12957 13.1754 13.1754 -20.4145 -20.4145 -64.9147 73.1319
180 PULL 1 D 4 NONE 3.14341 13.0947 13.0947 -20.2306 -20.2306 -65.1104 74.0165
181 PULL 1 F 0 NONE 2.95628 13.1284 13.1284 -21.3399 -21.3399 -64.541 78.2722
181 PULL 1 F 1 NONE 3.00601 12.9852 12.9852 -21.2403 -21.2403 -64.9419 78.3386
181 PULL 1 F 2 NONE 2.98701 13.0862 13.0862 -21.1236 -21.1236 -65.0736 79.3401
181 PULL 1 F 3 NONE 3.01117 13.0609 13.0609 -21.0539 -21.0539 -65.0778 77.4975
181 PULL 1 F 4 NONE 3.14003 13.0516 13.0516 -21.0024 -21.0024 -64.9506 77.1826
182 PULL 1 C 0 NONE 3.37688 13.2097 13.2097 -21.1345 -21.1345 -65.085 82.4366
182 PULL 1 C 1 NONE 3.28299 13.1642 13.1642 -21.1714 -21.1714 -64.7228 81.6087
182 PULL 1 C 2 NONE 3.23993 13.1927 13.1927 -21.2678 -21.2678 -64.9239 80.9395
182 PULL 1 C 3 NONE 3.19861 13.2202 13.2202 -21.3231 -21.3231 -64.9405 80.7587
182 PULL 1 C 4 NONE 3.03269 13.239 13.239 -21.2597 -21.2597 -65.0499 79.3738
183 PULL 1 F 0 NONE 3.00295 13.1408 13.1408 -20.7663 -20.7663 -65.1649 80.5945
183 PULL 1 F 1 NONE 3.12017 13.1647 13.1647 -20.8169 -20.8169 -65.3976 81.5887
183 PULL 1 F 2 NONE 3.13576 13.1582 13.1582 -20.9116 -20.9116 -65.4445 79.8208
183 PULL 1 F 3 NONE 3.06119 13.1527 13.1527 -20.8654 -20.8654 -64.8316 77.8133
183 PULL 1 F 4 NONE 3.02105 13.2101 13.2101 -20.8177 -20.8177 -65.5571 75.1508
184 PULL 1 C 0 NONE 3.11015 13.0369 13.0369 -21.1748 -21.1748 -64.0513 78.2222
184 PULL 1 C 1 NONE 3.08909 13.0828 13.0828 -21.0033 -21.0033 -64.4702 80.1852
184 PULL 1 C 2 NONE 3.08388 13.0995 13.0995 -21.0036 -21.0036 -64.9956 80.0171
184 PULL 1 C 3 NONE 3.12954 13.0938 13.0938 -20.9994 -20.9994 -65.7839 81.0295
184 PULL 1 C 4 NONE 3.12051 13.0183 13.0183 -20.8639 -20.8639 -64.9111 79.8216
185 PULL 1 D 0 NONE 3.04121 12.9318 12.9318 -20.4823 -20.4823 -65.1853 75.3219
185 PULL 1 D 1 NONE 3.06915 13.0207 13.0207 -20.6082 -20.6082 -65.1574 74.076
185 PULL 1 D 2 NONE 2.97637 12.9361 12.9361 -20.7529 -20.7529 -64.9209 74.1134
185 PULL 1 D 3 NONE 2.99148 12.9169 12.9169 -21.0102 -21.0102 -64.8195 75.6001
185 PULL 1 D 4 NONE 2.98415 12.8582 12.8582 -20.8353 -20.8353 -64.2813 78.1242
186 PULL 1 E 0 NONE 3.06316 12.8483 12.8483 -20.0361 -20.0361 -64.6637 81.4914
186 PULL 1 E 1 NONE 3.06462 12.9043 12.9043 -20.2482 -20.2482 -65.1111 80.1635
186 PULL 1 E 2 NONE 3.04083 12.8926 12.8926 -20.4794 -20.4794 -64.3257 81.0663
186 PULL 1 E 3 NONE 2.97679 12.886 12.886 -20.6487 -20.6487 -65.086 81.3055
186 PULL 1 E 4 NONE 3.02012 12.9635 12.9635 -20.7356 -20.7356 -64.295 82.826
187 PULL 1 B 0 NONE 3.08144 13.0159 13.0159 -20.7391 -20.7391 -65.1006 78.5169
187 PULL 1 B 1 NONE 3.03927 13.001 13.001 -20.7962 -20.7962 -65.4916 77.4574
187 PULL 1 B 2 NONE 2.90904 13.1109 13.1109 -21.028 -21.028 -65.5135 77.6585
187 PULL 1 B 3 NONE 2.88637 13.0844 13.0844 -20.7659 -20.7659 -65.4383 76.7762
187 PULL 1 B 4 NONE 3.00623 12.9964 12.9964 -20.5463 -20.5463 -64.8275 77.6839
188 PULL 1 E 0 NONE 3.01701 13.0688 13.0688 -20.2892 -20.2892 -65.6027 80.144
188 PULL 1 E 1 NONE 3.08064 13.1349 13.1349 -20.2954 -20.2954 -65.2404 80.3759
188 PULL 1 E 2 NONE 3.12037 13.0865 13.0865 -20.1813 -20.1813 -65.0297 79.1213
188 PULL 1 E 3 NONE 3.07432 13.0511 13.0511 -20.1891 -20.1891 -65.719 78.3528
188 PULL 1 E 4 NONE 3.07693 13.0434 13.0434 -20.0763 -20.0763 -65.4964 78.9828
189 PULL 1 D 0 NONE 2.92298 13.022 13.022 -20.704 -20.704 -64.5508 78.3496
189 PULL 1 D 1 NONE 2.96459 12.9574 12.9574 -20.832 -20.832 -63.4977 79.5239
189 PULL 1 D 2 NONE 3.03905 12.9504 12.9504 -20.975 -20.975 -62.9412 78.0951
189 PULL 1 D 3 NONE 2.91206 13.0474 13.0474 -21.0305 -21.0305 -63.3011 77.2914
189 PULL 1 D 4 NONE 2.89072 13.0264 13.0264 -21.1043 -21.1043 -63.4509 77.2797
190 PULL 1 B 0 NONE 2.96389 12.9589 12.9589 -20.7954 -20.7954 -61.4962 80.0793
190 PULL 1 B 1 NONE 3.00989 12.9753 12.9753 -20.8641 -20.8641 -61.9818 78.9355
190 PULL 1 B 2 NONE 3.02637 12.9434 12.9434 -20.7702 -20.7702 -62.478 79.576
190 PULL 1 B 3 NONE 3.04419 12.9363 12.9363 -20.6192 -20.6192 -63.0689 80.4295
190 PULL 1 B 4 NONE 2.89676 13.0028 13.0028 -20.5599 -20.5599 -63.0258 80.4059
191 PULL 1 B 0 NONE 3.09116 13.0433 13.0433 -20.9151 -20.9151 -65.6263 80.0851
191 PULL 1 B 1 NONE 3.07337 13.034 13.034 -20.9133 -20.9133 -65.2701 80.4833
191 PULL 1 B 2 NONE 3.0792 12.9333 12.9333 -20.9172 -20.9172 -64.8546 79.9964
191 PULL 1 B 3 NONE 2.96168 13.0247 13.0247 -21.0026 -21.0026 -65.6365 80.9739
191 PULL 1 B 4 NONE 2.9893 12.9077 12.9077 -20.9214 -20.9214 -64.9342 80.803
192 PULL 1 E 0 NONE 3.07967 13.0609 13.0609 -20.3893 -20.3893 -61.9378 81.2385
192 PULL 1 E 1 NONE 3.02308 12.9764 12.9764 -20.4972 -20.4972 -62.5193 81.9928
192 PULL 1 E 2 NONE 2.98169 13.038 13.038 -20.4432 -20.4432 -61.7581 81.5475
192 PULL 1 E 3 NONE 3.01059 12.944 12.944 -20.577 -20.577 -60.9282 80.9344
192 PULL 1 E 4 NONE 2.99825 12.9423 12.9423 -20.4824 -20.4824 -61.4874 80.2442
193 PULL 1 E 0 NONE 3.01231 12.9014 12.9014 -20.6079 -20.6079 -62.9659 81.0638
193 PULL 1 E 1 NONE 2.95308 12.987 12.987 -20.709 -20.709 -63.3842 80.7017
193 PULL 1 E 2 NONE 2.9136 12.9241 12.9241 -20.5864 -20.5864 -63.1309 80.1908
193 PULL 1 E 3 NONE 2.9501 12.8734 12.8734 -20.2815 -20.2815 -62.8083 80.9591
193 PULL 1 E 4 NONE 3.01405 12.9584 12.9584 -20.4256 -20.4256 -63.8726 81.4698
194 PULL 1 A 0 NONE 3.08688 13.053 13.053 -20.8998 -20.8998 -64.752 80.0951
194 PULL 1 A 1 NONE 2.96196 13.0162 13.0162 -20.6682 -20.6682 -64.9095 79.4143
194 PULL 1 A 2 NONE 2.99948 12.9622 12.9622 -20.6074 -20.6074 -64.9586 78.5441
194 PULL 1 A 3 NONE 2.9957 12.9287 12.9287 -20.67 -20.67 -64.9787 77.7394
194 PULL 1 A 4 NONE 3.1287 12.9551 12.9551 -20.6964 -20.6964 -64.4967 78.281
195 PULL 1 F 0 NONE 3.04124 13.1037 13.1037 -20.3474 -20.3474 -63.9605 73.1138
195 PULL 1 F 1 NONE 3.01041 13.0931 13.0931 -20.3159 -20.3159 -64.5747 73.8152
195 PULL 1 F 2 NONE 3.08248 12.9745 12.9745 -20.623 -20.623 -64.6415 73.6935
195 PULL 1 F 3 NONE 3.13637 13.0797 13.0797 -20.7507 -20.7507 -64.4078 74.4793
195 PULL 1 F 4 NONE 3.16052 13.07 13.07 -20.8775 -20.8775 -64.0276 73.84
196 PULL 1 E 0 NONE 3.09566 13.063 13.063 -20.8433 -20.8433 -63.2604 75.9916
196 PULL 1 E 1 NONE 3.00501 13.0656 13.0656 -20.9535 -20.9535 -62.735 75.4278
196 PULL 1 E 2 NONE 2.99276 13.0877 13.0877 -20.9847 -20.9847 -63.2107 75.4677
196 PULL 1 E 3 NONE 3.07256 13.0944 13.0944 -20.9005 -20.9005 -62.2408 75.0686
196 PULL 1 E 4 NONE 3.14858 13.0565 13.0565 -20.8602 -20.8602 -63.198 76.1108
197 PULL 1 B 0 NONE 3.05108 13.0704 13.0704 -20.8263 -20.8263 -64.6939 77.8856
197 PULL 1 B 1 NONE 3.00258 13.0544 13.0544 -20.6012 -20.6012 -65.2703 77.176
197 PULL 1 B 2 NONE 2.97063 13.0402 13.0402 -20.6227 -20.6227 -65.1333 77.6021
197 PULL 1 B 3 NONE 3.08277 12.9602 12.9602 -20.6814 -20.6814 -64.7516 77.8955
197 PULL 1 B 4 NONE 2.95783 13.1167 13.1167 -20.6471 -20.6471 -64.8202 77.7877
198 PULL 1 C 0 NONE 3.3985 12.8521 12.8521 -20.0448 -20.0448 -63.2079 79.6543
198 PULL 1 C 1 NONE 3.44943 12.9398 12.9398 -20.0492 -20.0492 -64.05 79.7453
198 PULL 1 C 2 NONE 3.34224 12.9224 12.9224 -20.0551 -20.0551 -64.1264 79.7221
198 PULL 1 C 3 NONE 3.33255 12.8688 12.8688 -20.1897 -20.1897 -63.621 79.8366
198 PULL 1 C 4 NONE 3.3826 12.7685 12.7685 -20.2198 -20.2198 -63.0456 79.2134
199 PULL 1 E 0 NONE 3.39501 13.0277 13.0277 -20.6466 -20.6466 -65.4869 82.14
199 PULL 1 E 1 NONE 3.33126 12.9986 12.9986 -20.7311 -20.7311 -65.2879 82.8779
199 PULL 1 E 2 NONE 3.37751 13.0168 13.0168 -20.7602 -20.7602 -65.2771 83.6623
199 PULL 1 E 3 NONE 3.42007 12.9911 12.9911 -20.6258 -20.6258 -65.2362 83.5265
199 PULL 1 E 4 NONE 3.42937 12.9505 12.9505 -20.8004 -20.8004 -65.1568 82.4885
200 PULL 1 F 0 NONE 3.0758 12.9845 12.9845 -20.7387 -20.7387 -65.3634 78.6057
200 PULL 1 F 1 NONE 2.93101 13.0413 13.0413 -20.6629 -20.6629 -66.5571 79.5321
200 PULL 1 F 2 NONE 3.08035 13.0479 13.0479 -20.7269 -20.7269 -65.6312 80.7853
200 PULL 1 F 3 NONE 3.12974 12.9289 12.9289 -20.9057 -20.9057 -65.1694 81.014
200 PULL 1 F 4 NONE 3.15792 12.885 12.885 -21.0402 -21.0402 -64.9704 82.5589
201 PULL 1 C 0 NONE 3.32075 13.0326 13.0326 -20.0983 -20.0983 -63.6469 80.2996
201 PULL 1 C 1 NONE 3.2699 13.1137 13.1137 -20.2476 -20.2476 -63.8998 80.8999
201 PULL 1 C 2 NONE 3.32297 12.9717 12.9717 -20.4686 -20.4686 -64.4375 79.9663
201 PULL 1 C 3 NONE 3.09198 13.0895 13.0895 -20.7463 -20.7463 -65.7539 80.8129
201 PULL 1 C 4 NONE 3.05683 13.1119 13.1119 -20.6699 -20.6699 -65.2952 80.9639
202 PULL 1 F 0 NONE 3.23597 12.9438 12.9438 -20.8279 -20.8279 -63.5992 76.6933
202 PULL 1 F 1 NONE 3.18393 13.0301 13.0301 -21.0699 -21.0699 -63.9376 76.7877
202 PULL 1 F 2 NONE 3.20985 13.0998 13.0998 -20.9463 -20.9463 -64.5948 76.8498
202 PULL 1 F 3 NONE 3.25059 13.0167 13.0167 -20.8004 -20.8004 -64.2635 77.6809
202 PULL 1 F 4 NONE 3.14241 13.008 13.008 -20.727 -20.727 -65.0677 77.8336
203 PULL 1 C 0 NONE 3.33441 12.926 12.926 -20.5166 -20.5166 -61.0848 77.2362
203 PULL 1 C 1 NONE 3.22815 12.8586 12.8586 -20.4853 -20.4853 -61.4301 76.7449
203 PULL 1 C 2 NONE 3.20252 12.9445 12.9445 -20.4938 -20.4938 -61.9468 77.8182
203 PULL 1 C 3 NONE 3.22723 12.9537 12.9537 -20.6582 -20.6582 -62.8983 77.7214
203 PULL 1 C 4 NONE 3.14895 12.9242 12.9242 -20.459 -20.459 -63.0465 77.7192
204 PULL 1 B 0 NONE 3.16798 12.9991 12.9991 -20.6383 -20.6383 -63.2788 75.711
204 PULL 1 B 1 NONE 3.17145 13.05 13.05 -20.6503 -20.6503 -62.7684 75.7132
204 PULL 1 B 2 NONE 3.11643 13.0567 13.0567 -20.7467 -20.7467 -64.066 76.4003
204 PULL 1 B 3 NONE 3.17593 13.0458 13.0458 -20.5293 -20.5293 -64.0518 76.7951
204 PULL 1 B 4 NONE 3.2499 12.8538 12.8538 -20.7764 -20.7764 -63.3121 77.0652
205 PULL 1 C 0 NONE 3.11853 13.0539 13.0539 -20.4353 -20.4353 -64.168 82.8275
205 PULL 1 C 1 NONE 3.32844 13.0583 13.0583 -20.3109 -20.3109 -61.9359 83.2338
205 PULL 1 C 2 NONE 3.30272 13.0598 13.0598 -20.1348 -20.1348 -62.7556 82.1231
205 PULL 1 C 3 NONE 3.2462 13.0372 13.0372 -20.2509 -20.2509 -63.6323 81.7896
205 PULL 1 C 4 NONE 3.28771 13.0419 13.0419 -20.2834 -20.2834 -63.9866 82.0575
206 PULL 1 A 0 NONE 3.02978 13.1805 13.1805 -21.074 -21.074 -65.3015 81.1427
206 PULL 1 A 1 NONE 2.95539 13.2178 13.2178 -20.9085 -20.9085 -65.1639 81.3818
206 PULL 1 A 2 NONE 2.92569 13.1491 13.1491 -20.8875 -20.8875 -64.9792 82.4428
206 PULL 1 A 3 NONE 3.04124 13.1845 13.1845 -20.9384 -20.9384 -65.2757 82.7763
206 PULL 1 A 4 NONE 3.08484 13.0951 13.0951 -20.983 -20.983 -64.4442 81.9686
207 PULL 1 A 0 NONE 3.15918 13.0229 13.0229 -20.0048 -20.0048 -64.5936 82.3378
207 PULL 1 A 1 NONE 3.23269 12.9733 12.9733 -19.8336 -19.8336 -64.0038 82.1272
207 PULL 1 A 2 NONE 3.22342 12.8452 12.8452 -19.7637 -19.7637 -63.5184 82.4874
207 PULL 1 A 3 NONE 3.38808 12.934 12.934 -19.6342 -19.6342 -64.0561 83.8266
207 PULL 1 A 4 NONE 3.34111 12.8695 12.8695 -19.7265 -19.7265 -64.5381 84.3857
208 PULL 1 C 0 NONE 3.41065 12.9516 12.9516 -20.1303 -20.1303 -62.7709 84.7845
208 PULL 1 C 1 NONE 3.34534 12.9714 12.9714 -20.2649 -20.2649 -62.7816 85.4708
208 PULL 1 C 2 NONE 3.30324 13.0755 13.0755 -20.245 -20.245 -63.1133 84.7511
208 PULL 1 C 3 NONE 3.32942 12.9485 12.9485 -20.0565 -20.0565 -62.7344 84.8782
208 PULL 1 C 4 NONE 3.36873 12.9272 12.9272 -20.3479 -20.3479 -63.2545 84.568
209 PULL 1 C 0 NONE 3.34379 12.9768 12.9768 -20.1146 -20.1146 -63.2259 85.0283
209 PULL 1 C 1 NONE 3.44781 12.9248 12.9248 -20.0958 -20.0958 -62.8235 83.8791
209 PULL 1 C 2 NONE 3.39086 12.9459 12.9459 -20.0952 -20.0952 -63.1469 83.537
209 PULL 1 C 3 NONE 3.36576 13.0214 13.0214 -20.0784 -20.0784 -62.4173 83.0969
209 PULL 1 C 4 NONE 3.44138 13.0278 13.0278 -20.0285 -20.0285 -62.2063 83.1865
210 PULL 1 F 0 NONE 3.64357 13.0609 13.0609 -20.2047 -20.2047 -65.217 86.9503
210 PULL 1 F 1 NONE 3.70174 12.934 12.934 -20.3094 -20.3094 -64.4747 85.6394
210 PULL 1 F 2 NONE 3.7545 12.9259 12.9259 -20.3538 -20.3538 -64.6494 85.3095
210 PULL 1 F 3 NONE 3.917 13.0357 13.0357 -19.9798 -19.9798 -64.8509 85.94
210 PULL 1 F 4 NONE 3.8747 12.9179 12.9179 -19.978 -19.978 -64.355 85.7299
211 PULL 1 E 0 NONE 3.53907 13.0064 13.0064 -20.1791 -20.1791 -65.6276 86.1594
211 PULL 1 E 1 NONE 3.54349 12.9603 12.9603 -20.2571 -20.2571 -65.7396 85.6381
211 PULL 1 E 2 NONE 3.61893 12.9317 12.9317 -20.2867 -20.2867 -64.8113 85.9164
211 PULL 1 E 3 NONE 3.53613 13.005 13.005 -20.3459 -20.3459 -64.8681 86.1651
211 PULL 1 E 4 NONE 3.52785 12.8426 12.8426 -20.2838 -20.2838 -63.269 86.0661
212 PULL 1 B 0 NONE 3.66947 12.9864 12.9864 -20.1679 -20.1679 -63.8523 87.7196
212 PULL 1 B 1 NONE 3.63614 12.8895 12.8895 -20.0638 -20.0638 -63.1052 87.2461
212 PULL 1 B 2 NONE 3.68925 12.9084 12.9084 -19.9308 -19.9308 -63.5219 87.157
212 PULL 1 B 3 NONE 3.77588 12.9318 12.9318 -19.9584 -19.9584 -63.6364 86.5812
212 PULL 1 B 4 NONE 3.67464 12.9231 12.9231 -19.9288 -19.9288 -64.1101 85.9779
213 PULL 1 B 0 NONE 3.37031 12.8397 12.8397 -20.2726 -20.2726 -64.1002 82.7556
213 PULL 1 B 1 NONE 3.30985 12.8163 12.8163 -20.1828 -20.1828 -64.6406 83.2445
213 PULL 1 B 2 NONE 3.26705 12.9056 12.9056 -20.1275 -20.1275 -64.1605 82.0433
213 PULL 1 B 3 NONE 3.28273 12.9598 12.9598 -20.0672 -20.0672 -64.635 82.1164
213 PULL 1 B 4 NONE 3.25745 12.9651 12.9651 -20.2042 -20.2042 -64.3019 80.7975
214 PULL 1 A 0 NONE 3.60561 12.8467 12.8467 -20.4213 -20.4213 -64.7449 83.4234
214 PULL 1 A 1 NONE 3.45926 12.7934 12.7934 -20.2378 -20.2378 -64.6874 82.8349
214 PULL 1 A 2 NONE 3.54976 12.8959 12.8959 -20.2446 -20.2446 -64.5778 83.0727
214 PULL 1 A 3 NONE 3.51575 12.8804 12.8804 -20.5436 -20.5436 -64.7579 82.9295
214 PULL 1 A 4 NONE 3.49741 12.9515 12.9515 -20.8088 -20.8088 -65.1735 82.6737
215 PULL 1 E 0 NONE 3.47329 12.9745 12.9745 -20.4261 -20.4261 -64.7053 81.3134
215 PULL 1 E 1 NONE 3.54081 13.0028 13.0028 -20.5363 -20.5363 -64.5507 81.3729
215 PULL 1 E 2 NONE 3.46371 12.9744 12.9744 -20.6024 -20.6024 -64.6266 81.3517
215 PULL 1 E 3 NONE 3.556 12.8753 12.8753 -20.7039 -20.7039 -64.5456 81.194
215 PULL 1 E 4 NONE 3.48077 12.9298 12.9298 -20.8533 -20.8533 -65.0475 81.8423
216 PULL 1 B 0 NONE 3.47475 12.8513 12.8513 -20.311 -20.311 -63.0685 82.4128
216 PULL 1 B 1 NONE 3.60204 12.8551 12.8551 -20.2076 -20.2076 -63.8387 83.0859
216 PULL 1 B 2 NONE 3.51216 12.9333 12.9333 -20.2819 -20.2819 -63.6304 83.1676
216 PULL 1 B 3 NONE 3.50896 12.9434 12.9434 -20.4098 -20.4098 -64.4279 84.5175
216 PULL 1 B 4 NONE 3.47129 12.9009 12.9009 -20.2704 -20.2704 -64.3375 83.6519
217 PULL 1 F 0 NONE 3.56901 13.0842 13.0842 -20.3145 -20.3145 -64.7583 76.5764
217 PULL 1 F 1 NONE 3.59399 13.0193 13.0193 -20.2381 -20.2381 -64.9642 75.1026
217 PULL 1 F 2 NONE 3.56064 13.1031 13.1031 -20.3411 -20.3411 -65.4875 74.7762
217 PULL 1 F 3 NONE 3.67576 13.0396 13.0396 -20.2999 -20.2999 -65.9773 74.6324
217 PULL 1 F 4 NONE 3.61377 13.0754 13.0754 -20.4786 -20.4786 -64.7166 74.7997
218 PULL 1 E 0 NONE 3.53729 12.9898 12.9898 -20.0605 -20.0605 -65.5137 72.7072
218 PULL 1 E 1 NONE 3.55125 12.9111 12.9111 -19.9889 -19.9889 -65.045 73.2301
218 PULL 1 E 2 NONE 3.55896 12.9813 12.9813 -20.1163 -20.1163 -65.3693 72.8068
218 PULL 1 E 3 NONE 3.62248 12.9409 12.9409 -19.9713 -19.9713 -65.1989 72.0234
218 PULL 1 E 4 NONE 3.52964 13.0168 13.0168 -19.8161 -19.8161 -65.1568 72.0658
219 PULL 1 A 0 NONE 3.56424 12.8584 12.8584 -19.9757 -19.9757 -65.0445 74.6489
219 PULL 1 A 1 NONE 3.52304 12.9791 12.9791 -20.1281 -20.1281 -65.0738 75.9604
219 PULL 1 A 2 NONE 3.66021 12.8584 12.8584 -20.1611 -20.1611 -64.8232 75.8034
219 PULL 1 A 3 NONE 3.51478 12.9072 12.9072 -20.0608 -20.0608 -64.8015 76.1437
219 PULL 1 A 4 NONE 3.30184 12.9819 12.9819 -19.856 -19.856 -65.319 75.5981
220 PULL 1 A 0 NONE 3.16348 12.9919 12.9919 -20.1127 -20.1127 -64.9198 73.2629
220 PULL 1 A 1 NONE 3.23099 13.1314 13.1314 -19.8676 -19.8676 -64.9791 73.1483
220 PULL 1 A 2 NONE 3.20771 13.0308 13.0308 -19.8554 -19.8554 -65.1956 73.9693
220 PULL 1 A 3 NONE 3.22384 12.9586 12.9586 -19.6642 -19.6642 -65.4484 72.5741
220 PULL 1 A 4 NONE 3.26341 13.0481 13.0481 -19.7612 -19.7612 -64.8653 72.1587
221 PULL 1 A 0 NONE 3.34861 13.0067 13.0067 -20.1896 -20.1896 -64.7812 75.8188
221 PULL 1 A 1 NONE 3.37454 12.9768 12.9768 -20.1847 -20.1847 -65.1652 74.7197
221 PULL 1 A 2 NONE 3.38612 13.0037 13.0037 -20.0983 -20.0983 -64.855 73.5096
221 PULL 1 A 3 NONE 3.41421 13.0083 13.0083 -19.8602 -19.8602 -64.6157 73.7446
221 PULL 1 A 4 NONE 3.32031 13.0151 13.0151 -20.0238 -20.0238 -64.9418 71.8412
222 PULL 1 E 0 NONE 3.41906 12.9265 12.9265 -20.296 -20.296 -64.5992 78.4379
222 PULL 1 E 1 NONE 3.47603 12.9304 12.9304 -20.2982 -20.2982 -63.9442 79.0455
222 PULL 1 E 2 NONE 3.36576 13.0348 13.0348 -20.3081 -20.3081 -64.7662 79.4219
222 PULL 1 E 3 NONE 3.4735 12.9276 12.9276 -20.3382 -20.3382 -64.0685 79.8339
222 PULL 1 E 4 NONE 3.42773 12.9539 12.9539 -20.477 -20.477 -64.3818 80.8361
223 PULL 1 E 0 NONE 3.37945 13.143 13.143 -20.6627 -20.6627 -65.3034 71.7173
223 PULL 1 E 1 NONE 3.19661 13.1472 13.1472 -20.6724 -20.6724 -65.6891 72.4575
223 PULL 1 E 2 NONE 3.25224 13.1148 13.1148 -20.7588 -20.7588 -64.8488 72.8274
223 PULL 1 E 3 NONE 3.30391 13.1176 13.1176 -20.8985 -20.8985 -65.3463 73.5695
223 PULL 1 E 4 NONE 3.28277 13.1189 13.1189 -20.804 -20.804 -64.494 73.3182
224 PULL 1 C 0 NONE 3.38566 13.0037 13.0037 -20.1352 -20.1352 -65.5206 75.4204
224 PULL 1 C 1 NONE 3.3748 13.0381 13.0381 -20.1051 -20.1051 -64.8498 76.0497
224 PULL 1 C 2 NONE 3.4638 13.0907 13.0907 -20.1025 -20.1025 -65.0478 76.5877
224 PULL 1 C 3 NONE 3.39091 12.9684 12.9684 -20.2716 -20.2716 -64.8971 76.8725
224 PULL 1 C 4 NONE 3.43794 12.9077 12.9077 -20.3595 -20.3595 -65.2352 75.6296
225 PULL 1 C 0 NONE 3.54021 13.0514 13.0514 -20.3368 -20.3368 -65.1342 74.7595
225 PULL 1 C 1 NONE 3.47116 13.0988 13.0988 -20.3026 -20.3026 -64.5754 74.7311
225 PULL 1 C 2 NONE 3.63897 12.9746 12.9746 -20.0323 -20.0323 -64.4998 75.8001
225 PULL 1 C 3 NONE 3.53187 12.9633 12.9633 -19.9016 -19.9016 -64.716 74.1925
225 PULL 1 C 4 NONE 3.51448 12.9402 12.9402 -19.8594 -19.8594 -64.4348 75.4043
226 PULL 1 C 0 NONE 3.55192 12.9833 12.9833 -20.0084 -20.0084 -65.4538 77.6566
226 PULL 1 C 1 NONE 3.59419 13.042 13.042 -20.2591 -20.2591 -65.648 78.1395
226 PULL 1 C 2 NONE 3.65985 12.915 12.915 -20.1019 -20.1019 -64.9958 78.4389
226 PULL 1 C 3 NONE 3.57185 13.0196 13.0196 -20.0465 -20.0465 -65.5242 77.1012
226 PULL 1 C 4 NONE 3.61429 12.9324 12.9324 -20.0014 -20.0014 -65.5003 77.4354
227 PULL 1 E 0 NONE 3.4736 13.0103 13.0103 -20.2267 -20.2267 -65.2564 77.0773
227 PULL 1 E 1 NONE 3.48616 12.9831 12.9831 -20.4177 -20.4177 -64.5833 73.8887
227 PULL 1 E 2 NONE 3.49634 13.119 13.119 -20.6353 -20.6353 -65.4834 74.7064
227 PULL 1 E 3 NONE 3.49602 13.1401 13.1401 -20.5402 -20.5402 -65.4433 75.9616
227 PULL 1 E 4 NONE 3.38933 13.0225 13.0225 -20.5732 -20.5732 -65.8715 76.2865
228 PULL 1 A 0 NONE 3.41345 12.9672 12.9672 -20.3423 -20.3423 -65.054 76.4071
228 PULL 1 A 1 NONE 3.52418 13.1008 13.1008 -20.3961 -20.3961 -64.5001 76.1054
228 PULL 1 A 2 NONE 3.50635 13.0051 13.0051 -20.0744 -20.0744 -64.1496 76.9905
228 PULL 1 A 3 NONE 3.59764 13.0778 13.0778 -19.9576 -19.9576 -64.1551 76.0198
228 PULL 1 A 4 NONE 3.62466 12.9458 12.9458 -19.8644 -19.8644 -63.4429 75.3945
229 PULL 1 D 0 NONE 3.43046 12.9794 12.9794 -20.0324 -20.0324 -65.1156 80.8809
229 PULL 1 D 1 NONE 3.3726 13.0327 13.0327 -19.849 -19.849 -65.3601 79.26
229 PULL 1 D 2 NONE 3.43227 12.9966 12.9966 -19.7584 -19.7584 -65.0442 79.2496
229 PULL 1 D 3 NONE 3.36342 13.0012 13.0012 -19.8405 -19.8405 -65.5673 78.6489
229 PULL 1 D 4 NONE 3.47275 12.9987 12.9987 -19.9758 -19.9758 -64.9318 76.6924
230 PULL 1 A 0 NONE 3.72548 12.9307 12.9307 -20.0045 -20.0045 -62.0563 77.5208
230 PULL 1 A 1 NONE 3.7258 13.0208 13.0208 -20.0263 -20.0263 -63.2223 77.3423
230 PULL 1 A 2 NONE 3.83661 12.9129 12.9129 -19.8754 -19.8754 -61.9189 76.7981
230 PULL 1 A 3 NONE 3.87727 12.8344 12.8344 -19.7833 -19.7833 -61.3996 78.5513
230 PULL 1 A 4 NONE 3.83877 12.7877 12.7877 -19.7238 -19.7238 -61.6366 78.222
231 PULL 1 D 0 NONE 3.47839 12.9603 12.9603 -19.9678 -19.9678 -64.8389 79.9494
231 PULL 1 D 1 NONE 3.55619 13.0337 13.0337 -19.825 -19.825 -64.7191 78.4281
231 PULL 1 D 2 NONE 3.54783 13.0666 13.0666 -19.6823 -19.6823 -64.85 77.9289
